|                                                Parameters |                       0 |   1 |   2 |   3 |   4 |   5 |                       6 |   7 |   8 |   9 |  10 |  11 |                      12 |  13 |  14 |  15 |  16 |  17 |  18 |                      19 |  20 |  21 |  22 |                      23 |  24 |  25 |  26 |  27 |  28 |  29 |                      30 |  31 |  32 |  33 |                      34 |  35 |  36 |  37 |  38 |  39 |                      40 |  41 |  42 |  43 |  44 |  45 |  46 |                      47 |  48 |  49 |  50 |                      51 |  52 |  53 |  54 |  55 |  56 |  57 |                      58 |  59 |  60 |  61 |                      62 |  63 |  64 |  65 |  66 |  67 |  68 |                      69 |  70 |  71 |  72 |  73 |  74 |                      75 |  76 |  77 |  78 |  79 |  80 |                      81 |  82 |  83 |  84 |  85 |  86 |  87 |                      88 |  89 |  90 |  91 |                      92 |  93 |  94 |  95 |  96 |  97 |                      98 |  99 | 100 | 101 | 102 | 103 |                     104 | 105 | 106 | 107 | 108 | 109 | 110 |                     111 | 112 | 113 | 114 | 115 | 116 | 117 |                     118 | 119 | 120 | 121 | 122 |                     123 | 124 | 125 | 126 |                     127 | 128 | 129 | 130 | 131 | 132 |                     133 | 134 | 135 | 136 | 137 | 138 |                     139 | 140 | 141 | 142 | 143 | 144 | 145 | 146 | 147 | 148 | 149 | 150 |                     151 | 152 | 153 | 154 |                     155 | 156 | 157 | 158 | 159 |                     160 | 161 | 162 | 163 |                     164 | 165 | 166 | 167 |                     168 | 169 | 170 |
|                      4FGL J1716.9-4152.spectral.amplitude |  2.0934056766610183e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -5.7752962483212686e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.281812874176417e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.0808095841406966e-31 | 0.0 | 0.0 | 0.0 |  -7.237030950417092e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.282833847676196e-32 | 0.0 | 0.0 | 0.0 |  -4.770407128750003e-29 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.221900638409829e-32 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   1.765934293223635e-32 | 0.0 | 0.0 | 0.0 |   6.874063050264152e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -5.331435511106309e-32 | 0.0 | 0.0 | 0.0 | -1.7130266840451397e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.8534533658693624e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.094350190524456e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.9033564422076688e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |    2.17638962654111e-28 | 0.0 | 0.0 | 0.0 |  2.6470863716148978e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.879975879283598e-35 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.9522397911837966e-29 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   3.400643896796127e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.056310224836964e-31 | 0.0 | 0.0 | 0.0 | 0.0 |    5.99041868536018e-31 | 0.0 | 0.0 | 0.0 | -1.8160006159655995e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   4.635111586633154e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.997189557263516e-32 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -3.1807139963656307e-15 | 0.0 | 0.0 | 0.0 |  3.6771464673963146e-17 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.894209213830733e-15 | 0.0 | 0.0 | 0.0 | -2.1910171550895633e-15 | 0.0 | 0.0 | 0.0 |  -2.874803516992015e-15 | 0.0 | 0.0 |
|                      4FGL J1716.9-4152.spectral.reference |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                           4FGL J1716.9-4152.spatial.lon_0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                           4FGL J1716.9-4152.spatial.lat_0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                      4FGL J1717.5-4022.spectral.amplitude |  1.0095347244462803e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.5987761163708977e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -4.336028638933047e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.5516655656104236e-31 | 0.0 | 0.0 | 0.0 |   -2.68167737934103e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.851624003056198e-32 | 0.0 | 0.0 | 0.0 | -1.0551114816323282e-29 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   7.325101306599155e-32 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.1356853423416718e-32 | 0.0 | 0.0 | 0.0 |  5.2695541004291785e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.8827446518607121e-32 | 0.0 | 0.0 | 0.0 |  -7.584252201301629e-32 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   2.074952076827605e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.9239896291867834e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.325456922108754e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.6470863716148978e-30 | 0.0 | 0.0 | 0.0 |   1.141448941463884e-27 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.0006871804731222e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   6.285483061423759e-29 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   9.131474917096527e-30 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -7.066571990998325e-31 | 0.0 | 0.0 | 0.0 | 0.0 |   8.625042897832699e-31 | 0.0 | 0.0 | 0.0 | -2.0502246927147763e-31 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.3607656452105074e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.0479923842376014e-32 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   -2.84156353931959e-15 | 0.0 | 0.0 | 0.0 |  2.8647635483744836e-17 | 0.0 | 0.0 | 0.0 | 0.0 | -3.2541379525263397e-15 | 0.0 | 0.0 | 0.0 |  -3.399559509763027e-15 | 0.0 | 0.0 | 0.0 | -3.1997028505232733e-15 | 0.0 | 0.0 |
|                      4FGL J1717.5-4022.spectral.reference |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                          4FGL J1717.5-4022.spectral.alpha |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                           4FGL J1717.5-4022.spectral.beta |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                           4FGL J1717.5-4022.spatial.lon_0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                           4FGL J1717.5-4022.spatial.lat_0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 | 0.0 |                     0.0 | 0.0 | 0.0 |
|                      4FGL J1717.8-3906.spectral.amplitude | -1.7296866653825683e-37 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.459531771825676e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.6071534703381076e-37 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.098141621884214e-35 | 0.0 | 0.0 | 0.0 | -1.2226149061209989e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.285851409874546e-36 | 0.0 | 0.0 | 0.0 |  -7.988157095631766e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -6.067160508421015e-36 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -1.385619486808182e-36 | 0.0 | 0.0 | 0.0 |  -4.860278295300046e-35 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.9363365226734567e-35 | 0.0 | 0.0 | 0.0 | -1.8636374230383122e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  2.2264440874032203e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  1.1980903317489005e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -9.389698837443001e-35 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.879975879283599e-35 | 0.0 | 0.0 | 0.0 | -1.0006871804731222e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  3.3653491646813114e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  4.2492777462801464e-33 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -3.529036075069487e-34 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -2.0693548244818558e-35 | 0.0 | 0.0 | 0.0 | 0.0 |     5.6830828240855e-34 | 0.0 | 0.0 | 0.0 |  1.1532746958515493e-36 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | -1.2909536148984796e-37 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |  -8.227036584082716e-37 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 |   8.147735738155659e-20 | 0.0 | 0.0 | 0.0 |  1.5311797534405352e-21 | 0.0 | 0.0 | 0.0 | 0.0 |   3.333919047691567e-20 | 0.0 | 0.0 | 0.0 |   1.942626248779619e-20 | 0.0 | 0.0 | 0.0 |  2.3733961571083345e-20 | 0.0 | 0.0 |
